model,scenario,condition,episode_idx,seed,episode_return,episode_len,captured,reward_at_100,captured_at_100,reward_at_200,captured_at_200,reward_at_400,captured_at_400,terminal_action,hit_step_limit,n_sensitive,n_hosts
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,96,1000096,-36.8999999761584,400,1,-6.9999999761581355,1,-16.99999997615812,1,-36.8999999761584,1,False,True,19,52
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,97,1000097,-38.40000002384213,400,0,-8.400000023841844,0,-18.40000002384185,0,-38.40000002384213,0,False,True,20,57
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,98,1000098,-36.70000004768397,400,1,-6.70000004768371,1,-16.700000047683687,1,-36.70000004768397,1,False,True,19,57
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,99,1000099,-30.20000002384202,400,4,-1.400000000000003,3,-10.400000023841837,4,-30.20000002384202,4,False,True,18,53
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,100,1000100,-38.69999995231657,400,0,-8.69999995231627,0,-18.699999952316283,0,-38.69999995231657,0,False,True,16,58
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,101,1000101,-36.60000008344675,400,1,-8.500000047683702,0,-16.600000083446467,1,-36.60000008344675,1,False,True,19,53
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,102,1000102,-36.80000007152583,400,1,-6.8000000715255675,1,-16.80000007152555,1,-36.80000007152583,1,False,True,22,52
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,103,1000103,-38.60000004768399,400,0,-8.500000047683702,0,-18.500000047683713,0,-38.60000004768399,0,False,True,24,54
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,104,1000104,-37.600000047683984,400,0,-7.700000047683705,0,-17.6000000476837,0,-37.600000047683984,0,False,True,21,57
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,105,1000105,-37.60000005960491,400,0,-7.700000059604634,0,-17.70000005960463,0,-37.60000005960491,0,False,True,17,53
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,106,1000106,-37.99999996423748,400,0,-8.1999999642372,0,-18.099999964237202,0,-37.99999996423748,0,False,True,20,54
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,107,1000107,-36.600000059604895,400,1,-6.600000059604639,1,-16.600000059604614,1,-36.600000059604895,1,False,True,19,57
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,108,1000108,-38.800000047683994,400,0,-8.700000047683702,0,-18.700000047683716,0,-38.800000047683994,0,False,True,13,55
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,109,1000109,-39.60000045299542,400,15,-6.900000047683709,1,-4.600000309944139,9,-39.60000045299542,15,False,True,17,57
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,110,1000110,-28.900000107288577,400,6,-6.799999988079065,1,-16.799999988079044,1,-28.900000107288577,6,False,True,22,54
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,111,1000111,-37.699999928474696,400,0,-7.6999999284744165,0,-17.699999928474412,0,-37.699999928474696,0,False,True,17,55
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,112,1000112,-37.99999995231656,400,0,-7.999999952316273,0,-17.999999952316273,0,-37.99999995231656,0,False,True,20,58
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,113,1000113,-36.80000007152583,400,1,-7.000000071525566,1,-16.800000071525545,1,-36.80000007152583,1,False,True,17,55
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,114,1000114,-37.60000005960491,400,0,-7.600000059604635,0,-17.60000005960463,0,-37.60000005960491,0,False,True,16,56
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,115,1000115,-24.400000351667487,400,16,-1.900000208616256,10,-4.600000351667405,16,-24.400000351667487,16,False,True,16,55
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,116,1000116,-38.600000047684,400,0,-8.600000047683702,0,-18.600000047683714,0,-38.600000047684,0,False,True,24,62
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,117,1000117,-37.60000002384213,400,0,-7.600000023841848,0,-17.600000023841844,0,-37.60000002384213,0,False,True,21,53
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,118,1000118,-37.40000003576305,400,0,-7.400000035762777,0,-17.40000003576277,0,-37.40000003576305,0,False,True,19,58
